Ensemble_id,Gene_name,GC_content
ENSG00000265453,,50.62
ENSG00000266919,hsa-mir-423,52.13
ENSG00000251427,,33.19
ENSG00000244669,,37.63
ENSG00000231442,LARP1BP1,38.85
ENSG00000196475,GK2,43.09
ENSG00000248744,,34.33
ENSG00000256896,PSMC1P8,43.52
ENSG00000255983,,43.35
ENSG00000249890,,34.16
ENSG00000251972,RNU6-123P,33.33
ENSG00000231782,LINC00575,44.98
ENSG00000206802,RNU6-926P,39.25
ENSG00000189169,KRTAP10-12,67.12
ENSG00000198862,LTN1,36.74
ENSG00000111224,PARP11,39.15
ENSG00000249111,,35.63
ENSG00000249105,,41.21
ENSG00000248946,MTND3P22,31.75
ENSG00000249831,,38.56
ENSG00000272805,TAS2R10,36.47
ENSG00000272718,,36.59
ENSG00000109208,SMR3A,36.44
ENSG00000272751,,38.19
ENSG00000199440,Y_RNA,42.48
ENSG00000258795,,41.26
ENSG00000273457,TAS2R13,35.92
ENSG00000176605,LINC02914,46.02
ENSG00000101605,MYOM1,40.55
ENSG00000272803,PRH2,43.08
ENSG00000035720,STAP1,37.80
ENSG00000237342,,43.16
ENSG00000006125,AP2B1,39.93
ENSG00000278990,,45.67
ENSG00000259119,,48.71
ENSG00000259113,,34.60
ENSG00000201573,Y_RNA,39.22
ENSG00000273675,,33.25
ENSG00000258577,SNRPGP1,36.94
ENSG00000261748,SPRING1P3,54.60
ENSG00000259819,,40.95
ENSG00000151748,SAV1,37.87
ENSG00000261984,TAS2R14,36.06
ENSG00000234359,ELK1P1,63.79
ENSG00000273144,TAS2R15P,38.47
ENSG00000229459,,39.33
ENSG00000273431,TAS2R50,38.50
ENSG00000270749,,67.70
ENSG00000224560,,43.73
ENSG00000281593,,38.17
ENSG00000273092,TAS2R20,34.76
ENSG00000285484,RNU6-526P,36.79
ENSG00000285061,,39.89
ENSG00000263028,TAS2R19,40.52
ENSG00000101276,SLC52A3,51.37
ENSG00000284864,RNU6-1151P,41.12
ENSG00000285423,,42.88
ENSG00000005020,SKAP2,36.94
ENSG00000263097,TAS2R31,40.45
ENSG00000285185,,37.99
ENSG00000087245,MMP2,45.67
ENSG00000263158,TAS2R63P,39.68
ENSG00000145246,ATP10D,37.61
ENSG00000262525,TAS2R46,38.71
ENSG00000243103,RN7SL452P,52.92
ENSG00000285127,,41.01
ENSG00000269906,,35.18
ENSG00000293052,,33.67
ENSG00000258491,ZFP64P1,56.97
ENSG00000284919,,38.82
ENSG00000263083,TAS2R64P,38.62
ENSG00000285002,,40.63
ENSG00000270062,,32.06
ENSG00000262612,TAS2R43,39.05
ENSG00000285747,,42.40
ENSG00000252945,,36.36
ENSG00000262293,,36.46
ENSG00000258687,,44.28
ENSG00000262829,,37.68
ENSG00000284887,Metazoa_SRP,53.53
ENSG00000285167,RNU7-55P,43.55
ENSG00000261936,TAS2R45,39.67
ENSG00000285514,MIR4660,54.05
ENSG00000262111,TAS2R30,35.98
ENSG00000285264,SNORA70,52.24
ENSG00000284860,,45.80
ENSG00000261853,,39.01
ENSG00000285414,RNU6-682P,36.79
ENSG00000284943,,42.02
ENSG00000262531,,41.28
ENSG00000100504,PYGL,42.37
ENSG00000262986,SMIM10L1,64.36
ENSG00000285290,,42.61
ENSG00000287874,,46.72
ENSG00000284857,RN7SL178P,57.57
ENSG00000285260,,43.35
ENSG00000275764,,32.72
ENSG00000285345,,37.07
ENSG00000285450,LINC02950,43.39
ENSG00000124198,ARFGEF2,43.25
ENSG00000285119,FAM86B3P,52.58
ENSG00000130038,CRACR2A,45.71
ENSG00000231744,,51.37
ENSG00000136942,RPL35,56.22
ENSG00000282612,TAS2R20,34.90
ENSG00000282675,,38.64
ENSG00000281930,SMIM10L1,38.61
ENSG00000281977,,37.64
ENSG00000274699,TAS2R30,40.31
ENSG00000282673,PRB1,45.95
ENSG00000284972,VPS51P16,60.46
ENSG00000284920,RPS3AP34,40.08
ENSG00000284992,,71.23
ENSG00000285037,,68.95
ENSG00000284751,RPS3AP35,39.31
ENSG00000284995,,70.78
ENSG00000284822,OR7E8P,49.30
ENSG00000285419,OR7E15P,49.64
ENSG00000285315,OR7E10P,48.13
ENSG00000227412,STK33P1,44.85
ENSG00000284785,MIR5692A2,37.29
ENSG00000228248,NUTF2P3,45.57
ENSG00000215210,RBMXP2,48.12
ENSG00000285270,MIR3926-1,47.95
ENSG00000226047,,42.38
ENSG00000284855,MIR3926-2,53.97
ENSG00000275017,,44.16
ENSG00000285506,LINC03019,41.05
ENSG00000241697,TMEFF1,39.37
ENSG00000276167,TAS2R50,38.50
ENSG00000285297,LINC00681,42.82
ENSG00000284812,,43.36
ENSG00000278307,TAS2R19,40.22
ENSG00000275624,PRB3,46.55
ENSG00000284861,RNU6-842P,42.99
ENSG00000284761,Y_RNA,45.10
ENSG00000275051,PIWIL1,42.77
ENSG00000285327,XKR5,49.55
ENSG00000156253,RWDD2B,45.41
ENSG00000284913,DEFT1P,44.72
ENSG00000152611,CAPSL,41.69
ENSG00000285176,DEFA1B,44.13
ENSG00000284924,DEFT1P2,44.87
ENSG00000285439,DEFA11P,49.47
ENSG00000256482,,38.20
ENSG00000277705,,48.99
ENSG00000285113,DEFA7P,46.49
ENSG00000292272,,70.78
ENSG00000292274,,43.74
ENSG00000285474,OR7E125P,49.57
ENSG00000023697,DERA,39.11
ENSG00000292275,FAM90A19,58.82
ENSG00000285832,FAM90A7,58.73
ENSG00000273505,TAS2R42,39.26
ENSG00000292276,FAM90A10,58.76
ENSG00000234269,,39.05
ENSG00000282079,TAS2R64P,37.59
ENSG00000285767,,50.76
ENSG00000273713,TAS2R9,39.73
ENSG00000284870,PRR23D1,48.88
ENSG00000136826,KLF4,56.93
ENSG00000275679,PRH2,43.08
ENSG00000284979,DEFB107B,40.42
ENSG00000285617,DEFB106B,36.16
ENSG00000285034,DEFB104B,44.24
ENSG00000236046,,41.60
ENSG00000285376,DEFB103B,44.73
ENSG00000285504,HSPD1P3,40.10
ENSG00000164543,STK17A,40.71
ENSG00000273254,,53.46
ENSG00000262159,RPS6P22,44.77
ENSG00000274327,TAS2R7,40.05
ENSG00000285433,DEFB4B,43.33
ENSG00000156256,USP16,38.76
ENSG00000262592,LRIG3-DT,46.60
ENSG00000282546,,41.31
ENSG00000262036,,43.15
ENSG00000282539,,37.04
ENSG00000153487,ING1,49.86
ENSG00000280338,,52.43
ENSG00000282269,PRR4,36.57
ENSG00000292278,FAM66B,42.18
ENSG00000249114,,48.47
ENSG00000234838,PPIAP78,49.59
ENSG00000249668,KRT18P56,59.27
ENSG00000249616,CCNB3P1,46.26
ENSG00000248891,,37.50
ENSG00000248285,,39.58
ENSG00000113088,GZMK,40.28
ENSG00000248987,PRDX4P1,35.59
ENSG00000284781,USP17L4,51.04
ENSG00000223918,,46.43
ENSG00000248543,NPM1P41,36.03
ENSG00000135070,ISCA1,41.36
ENSG00000136153,LMO7,38.67
ENSG00000286150,,35.22
ENSG00000250006,,41.54
ENSG00000113273,ARSB,41.01
ENSG00000284806,USP17L1,51.91
ENSG00000250550,PPBPP1,45.44
ENSG00000248237,,36.08
ENSG00000284799,FAM90A20,57.79
ENSG00000256463,SALL3,46.74
ENSG00000285074,FAM90A3,58.82
ENSG00000285795,FAM90A23,58.78
ENSG00000074211,PPP2R2C,51.48
ENSG00000292280,ALG1L11P,51.63
ENSG00000292281,FAM66D,43.03
ENSG00000226421,SLC25A5P5,51.17
ENSG00000091157,WDR7,36.24
ENSG00000271696,,67.13
ENSG00000271194,RNF138P2,41.39
ENSG00000234686,,36.54
ENSG00000187546,AGMO,34.99
ENSG00000282256,TAS2R31,40.25
ENSG00000277316,TAS2R8,35.64
ENSG00000284991,USP17L7,50.72
ENSG00000285124,ZNF705D,39.60
ENSG00000160563,MED27,44.21
ENSG00000277254,TAS2R13,35.92
ENSG00000285249,DEFB130B,36.29
ENSG00000274839,PRB4,44.80
ENSG00000131969,ABHD12B,42.93
ENSG00000284782,DEFB131C,34.32
ENSG00000292282,VPS51P12,61.58
ENSG00000285431,DEFB131E,32.50
ENSG00000284754,DEFB134,38.25
ENSG00000282537,TAS2R43,39.89
ENSG00000121380,BCL2L14,40.68
ENSG00000282174,,36.59
ENSG00000277823,PRH1,36.48
ENSG00000285365,DEFB135,44.58
ENSG00000285087,DEFB136,48.87
ENSG00000234467,SLC25A1P2,67.11
ENSG00000292283,OR7E158P,48.56
ENSG00000237140,HSPE1P16,37.93
ENSG00000285225,,48.58
ENSG00000249773,,43.59
ENSG00000277454,,36.57
ENSG00000261357,,41.34
ENSG00000235379,RPL7P31,39.78
ENSG00000279030,,47.73
ENSG00000133401,PDZD2,45.42
ENSG00000261590,,44.44
ENSG00000182348,ZNF804B,34.85
ENSG00000277238,TAS2R10,36.47
ENSG00000260255,,44.36
ENSG00000276541,TAS2R14,36.04
ENSG00000260744,,38.68
ENSG00000261178,,44.36
ENSG00000102970,CCL17,53.48
ENSG00000285132,CTSB,52.18
ENSG00000236907,,50.73
ENSG00000276217,TAS2R15P,38.47
ENSG00000226392,MTATP6P21,37.04
ENSG00000232975,MTCO1P57,44.94
ENSG00000282293,TAS2R63P,39.57
ENSG00000278111,TAS2R46,38.60
ENSG00000282363,,38.19
ENSG00000234085,,54.29
ENSG00000293036,,38.04
ENSG00000236638,,52.30
ENSG00000233420,,36.37
ENSG00000228928,KPNA2P2,43.32
ENSG00000259940,,49.23
ENSG00000231523,SEPTIN14P1,38.58
ENSG00000260012,,51.32
ENSG00000260600,,35.44
ENSG00000261234,,45.66
ENSG00000166246,DNAAF8,52.61
ENSG00000075213,SEMA3A,34.35
ENSG00000262217,SLC5A8,38.27
ENSG00000124098,FAM210B,49.24
ENSG00000147166,ITGB1BP2,46.36
ENSG00000136950,ARPC5L,52.55
ENSG00000087586,AURKA,42.93
ENSG00000258745,,48.19
ENSG00000253170,,35.39
ENSG00000258587,METTL5P1,39.23
ENSG00000248641,HMGA1P2,58.33
ENSG00000251424,,41.03
ENSG00000270480,,54.78
ENSG00000119689,DLST,44.92
ENSG00000282480,,45.93
ENSG00000282766,,42.50
ENSG00000262139,ANO4,39.19
ENSG00000171234,UGT2B7,35.89
ENSG00000147872,PLIN2,44.99
ENSG00000179715,PCED1B,39.92
ENSG00000156261,CCT8,38.32
ENSG00000263114,,44.02
ENSG00000261867,U6,35.51
ENSG00000287540,,39.15
ENSG00000236068,NT5ELP,37.44
ENSG00000279490,,42.03
ENSG00000251585,,37.30
ENSG00000260430,,45.55
ENSG00000244630,,44.51
ENSG00000224208,ZCRB1P1,43.70
ENSG00000275975,Metazoa_SRP,51.49
ENSG00000130449,ZSWIM6,38.18
ENSG00000229601,,45.06
ENSG00000139044,B4GALNT3,49.19
ENSG00000213018,PABPN1P1,50.23
ENSG00000199751,Y_RNA,42.16
ENSG00000215120,SOCS6P1,43.45
ENSG00000007545,CRAMP1,53.10
ENSG00000186810,CXCR3,61.25
ENSG00000284967,FDFT1,44.40
ENSG00000275517,PRB1,48.56
ENSG00000231299,SEPTIN14P24,41.11
ENSG00000233782,ZNF90P3,40.35
ENSG00000249382,LINC02619,33.30
ENSG00000155962,CLIC2,38.46
ENSG00000196715,VKORC1L1,41.25
ENSG00000248926,,41.36
ENSG00000292286,NEIL2,48.94
ENSG00000251529,,30.69
ENSG00000271455,,38.87
ENSG00000240412,RPL5P15,45.05
ENSG00000251212,MTND5P4,44.44
ENSG00000268736,MTCO3P39,39.00
ENSG00000285109,GATA4,48.31
ENSG00000248725,,54.76
ENSG00000186350,RXRA,62.16
ENSG00000238124,,44.29
ENSG00000233918,,65.41
ENSG00000228711,,51.72
ENSG00000227979,COX6A1P7,46.67
ENSG00000225008,TWF1P2,38.23
ENSG00000101680,LAMA1,43.13
ENSG00000228986,PHF10P1,46.60
ENSG00000227545,,66.89
ENSG00000230491,SRD5A2P1,41.39
ENSG00000221190,MIR1184-2,56.57
ENSG00000221603,MIR1184-3,56.57
ENSG00000277745,H2AB3,62.44
ENSG00000106605,BLVRA,44.31
ENSG00000164038,SLC9B2,37.26
ENSG00000185973,TMLHE,37.16
ENSG00000164171,ITGA2,38.01
ENSG00000256134,EGLN3P1,49.86
ENSG00000271418,,43.52
ENSG00000275286,,27.44
ENSG00000270718,,39.57
ENSG00000205857,NANOGNB,45.03
ENSG00000286560,,42.56
ENSG00000287228,,41.72
ENSG00000292397,,46.53
ENSG00000023734,STRAP,36.48
ENSG00000292396,,39.18
ENSG00000237801,AMD1P2,39.72
ENSG00000237040,DPH3P2,39.60
ENSG00000102962,CCL22,51.15
ENSG00000229627,BSNDP4,56.70
ENSG00000219807,ARF1P1,50.37
ENSG00000124333,VAMP7,38.75
ENSG00000225537,,40.69
ENSG00000234500,,52.45
ENSG00000256812,CAPNS2,45.82
ENSG00000280395,,40.24
ENSG00000278208,,41.37
ENSG00000260068,,38.43
ENSG00000073150,PANX2,64.17
ENSG00000276226,LINC02825,39.12
ENSG00000278499,NPAP1L,58.09
ENSG00000274508,,44.70
ENSG00000278711,LINC02350,42.29
ENSG00000230356,NCAPD2P1,52.36
ENSG00000244043,RPS27P27,41.96
ENSG00000250618,,53.96
ENSG00000260345,,46.70
ENSG00000225701,EIF4A1P13,45.65
ENSG00000261807,LINC02141,36.29
ENSG00000233960,,37.19
ENSG00000157259,GATAD1,41.76
ENSG00000167081,PBX3,37.29
ENSG00000135720,DYNC1LI2,44.86
ENSG00000198208,RPS6KL1,55.34
ENSG00000287572,,47.96
ENSG00000292287,LINC00208,50.50
ENSG00000285369,BLK,46.63
ENSG00000270763,DDX43P2,34.86
ENSG00000170638,TRABD,62.81
ENSG00000292288,FAM167A,52.68
ENSG00000154978,VOPP1,46.42
ENSG00000292289,TDH-AS1,53.89
ENSG00000285084,SLC35G5,57.68
ENSG00000255991,RPL7AP74,48.89
ENSG00000285032,MTMR9,37.52
ENSG00000255836,,46.24
ENSG00000285284,LINC00529,42.90
ENSG00000167778,SPRYD3,53.98
ENSG00000284927,XKR6,46.11
ENSG00000292295,PINX1-DT,41.99
ENSG00000250169,MTND5P13,40.50
ENSG00000251219,LINC01217,37.43
ENSG00000228410,ELOCP24,40.42
ENSG00000284764,PINX1,43.17
ENSG00000223484,TRPC6P1,42.27
ENSG00000286490,,41.54
ENSG00000270726,,53.18
ENSG00000248447,,40.90
ENSG00000231125,,40.43
ENSG00000250922,ATP5F1EP1,39.10
ENSG00000227159,DDX11L16,58.08
ENSG00000286018,,44.42
ENSG00000102076,OPN1LW,52.59
ENSG00000156265,MAP3K7CL,40.60
ENSG00000169116,PARM1,40.47
ENSG00000292296,PINX1,43.86
ENSG00000285438,SOX7,52.21
ENSG00000268803,,34.75
ENSG00000292297,RP1L1,50.93
ENSG00000169836,TACR3,35.63
ENSG00000285147,C8orf74,52.28
ENSG00000268221,OPN1MW,53.21
ENSG00000119630,PGF,55.88
ENSG00000282352,ZNF965P,38.43
ENSG00000257700,,48.78
ENSG00000282037,GXYLT1P1,34.08
ENSG00000282782,CYP4F34P,52.38
ENSG00000282611,CNN2P12,58.53
ENSG00000196472,,42.22
ENSG00000255871,,33.65
ENSG00000282677,SNX18P26,51.35
ENSG00000282536,LINC00328-2P,52.97
ENSG00000257292,,55.26
ENSG00000282715,ANKRD20A9P,36.82
ENSG00000250740,,35.28
ENSG00000250651,PABPC1P7,41.37
ENSG00000285732,,37.46
ENSG00000278853,RNU6-55P,40.19
ENSG00000252379,U6,44.23
ENSG00000286671,,50.52
ENSG00000248831,,42.26
ENSG00000286664,,36.14
ENSG00000139173,TMEM117,37.35
ENSG00000285141,PRSS55,47.59
ENSG00000177143,CETN1,43.46
ENSG00000222174,RN7SKP146,47.01
ENSG00000288533,,42.76
ENSG00000266456,,39.58
ENSG00000274962,TEX28P1,50.26
ENSG00000263727,,47.33
ENSG00000237160,,40.93
ENSG00000153064,BANK1,36.28
ENSG00000176890,TYMS,45.66
ENSG00000231763,SLC66A2P1,48.95
ENSG00000277009,TEX28P3,50.29
ENSG00000207165,SNORA70,56.30
ENSG00000196636,SDHAF3,38.50
ENSG00000292298,PRSS51,45.13
ENSG00000071859,FAM50A,60.42
ENSG00000232687,RPL12P9,45.49
ENSG00000201984,Y_RNA,43.14
ENSG00000292299,,41.23
ENSG00000212479,U3,52.09
ENSG00000188130,MAPK12,64.54
ENSG00000292300,,41.28
ENSG00000236056,GAPDHP14,49.95
ENSG00000164715,LMTK2,43.73
ENSG00000225513,RPL29P20,54.22
ENSG00000142173,COL6A2,55.87
ENSG00000285372,TNKS,37.28
ENSG00000275865,SPACA7,41.46
ENSG00000119487,MAPKAP1,41.82
ENSG00000260695,,40.37
ENSG00000257987,SPMIP11,45.44
ENSG00000285343,PPP1R3B,46.00
ENSG00000119718,EIF2B2,44.02
ENSG00000257616,,50.18
ENSG00000141076,UTP4,43.98
ENSG00000151229,SLC2A13,37.04
ENSG00000132141,CCT6B,39.87
ENSG00000292301,ERI1,41.66
ENSG00000234312,SAPCD2P4,70.88
ENSG00000286987,,42.01
ENSG00000228627,,35.54
ENSG00000228085,,44.52
ENSG00000282003,TUBGCP3,44.29
ENSG00000223381,LINC02661,37.82
ENSG00000285022,MFHAS1,44.14
ENSG00000227982,RPL7P30,38.50
ENSG00000244510,,41.21
ENSG00000281935,DNAH10,47.07
ENSG00000225371,CICP8,61.39
ENSG00000285098,CLDN23,60.74
ENSG00000148702,HABP2,46.71
ENSG00000186472,PCLO,33.81
ENSG00000292305,,41.11
ENSG00000292306,,43.93
ENSG00000292307,LINC02949,40.71
ENSG00000292308,PRAG1,43.89
ENSG00000285027,ALG1L13P,52.03
ENSG00000282647,LINC01070,50.18
ENSG00000282706,LINC01043,47.13
ENSG00000282737,LINC01044,52.53
ENSG00000180116,REDIC1,36.44
ENSG00000258646,,41.80
ENSG00000279594,,41.95
ENSG00000292311,FAM85B,45.71
ENSG00000292312,ENPP7P1,45.52
ENSG00000292313,,45.29
ENSG00000119684,MLH3,41.37
ENSG00000292314,SNRPCP17,61.65
ENSG00000292315,RPS3AP31,40.08
ENSG00000292316,,45.21
ENSG00000292317,,71.10
ENSG00000186795,KCNK18,50.58
ENSG00000292318,,68.49
ENSG00000292319,OR7E96P,48.98
ENSG00000132199,ENOSF1,46.09
ENSG00000292320,,55.37
ENSG00000276350,MIR6858,73.13
ENSG00000285962,FAM90A9,55.38
ENSG00000229544,NKX1-2,54.79
ENSG00000130827,PLXNA3,60.44
ENSG00000292321,FAM90A17,55.42
ENSG00000292322,FAM90A16,55.38
ENSG00000292323,,55.36
ENSG00000292324,,55.40
ENSG00000107902,LHPP,53.49
ENSG00000292325,FAM90A7,55.40
ENSG00000292326,,55.38
ENSG00000284975,USP17L2,51.29
ENSG00000292386,ZNF705G,39.00
ENSG00000292387,,52.32
ENSG00000292388,PRR23D2,48.94
ENSG00000292389,PRR23D3P,49.61
ENSG00000285432,DEFB107A,37.11
ENSG00000111704,NANOG,44.05
ENSG00000285411,DEFB105A,38.03
ENSG00000284937,DEFB106A,36.13
ENSG00000285356,DEFB104A,44.41
ENSG00000288309,SPAG11A,44.82
ENSG00000166033,HTRA1,49.66
ENSG00000284978,DEFB103A,45.01
ENSG00000285066,HSPD1P2,40.18
ENSG00000245482,,35.05
ENSG00000285181,DEFB4A,43.27
ENSG00000275035,CCDC92,50.40
ENSG00000175548,ALG10B,33.73
ENSG00000285286,ZNF705B,39.14
ENSG00000284907,DEFB108A,37.71
ENSG00000292390,FAM66E,41.86
ENSG00000285097,,50.42
ENSG00000285497,USP17L8,49.91
ENSG00000284990,USP17L3,52.04
ENSG00000292391,,57.29
ENSG00000292392,ALG1L12P,53.01
ENSG00000177692,DNAJC28,45.00
ENSG00000285397,FAM86B2,53.66
ENSG00000256986,,56.11
ENSG00000160256,SLX9,56.69
ENSG00000101138,CSTF1,41.14
ENSG00000284682,,46.80
ENSG00000257173,AK6P2,38.85
ENSG00000292407,,45.32
ENSG00000273853,,27.99
ENSG00000292408,,45.42
ENSG00000255628,,36.37
ENSG00000264431,,52.29
ENSG00000258278,CLUHP8,51.09
ENSG00000263435,,50.22
ENSG00000226049,TLK2P1,42.86
ENSG00000264643,,49.84
ENSG00000285186,,42.06
ENSG00000284909,,44.92
ENSG00000102178,UBL4A,60.68
ENSG00000284865,,42.86
ENSG00000292409,,70.81
ENSG00000292410,VPS51P19,59.68
ENSG00000185652,NTF3,46.64
ENSG00000285360,LONRF1,38.66
ENSG00000281954,DNAH10OS,51.26
ENSG00000005156,LIG3,47.21
ENSG00000152409,JMY,40.21
ENSG00000278842,,40.36
ENSG00000257927,MRPS36P5,38.59
ENSG00000157542,KCNJ6,42.73
ENSG00000257645,,37.18
ENSG00000257228,,37.10
ENSG00000122507,BBS9,38.88
ENSG00000257947,,35.46
ENSG00000258794,DUX4L27,61.38
ENSG00000126903,SLC10A3,60.86
ENSG00000242706,RPS27AP9,43.38
ENSG00000206924,RNU6-689P,41.12
ENSG00000185386,MAPK11,65.39
ENSG00000241965,RPS2P25,49.48
ENSG00000184029,DSCR4,41.53
ENSG00000243592,RPL17P22,44.67
ENSG00000119640,ACYP1,41.68
ENSG00000078902,TOLLIP,57.49
ENSG00000223608,DSCR4-IT1,41.47
ENSG00000233316,DSCR10,53.48
ENSG00000280081,LINC01667,52.03
ENSG00000270533,,48.81
ENSG00000213885,RPL13AP7,56.96
ENSG00000164190,NIPBL,35.04
ENSG00000293050,,38.19
ENSG00000279864,NCOR1P4,37.63
ENSG00000235374,SSR4P1,57.52
ENSG00000270835,,46.28
ENSG00000293371,,42.89
ENSG00000160213,CSTB,53.64
ENSG00000264484,RN7SL697P,51.17
ENSG00000273041,ATF4P2,53.40
ENSG00000232155,,49.46
ENSG00000165650,PDZD8,37.49
ENSG00000228464,,43.00
ENSG00000231388,FMN2P1,47.08
ENSG00000236160,,29.95
ENSG00000216938,RPL7P58,40.36
ENSG00000236683,HMGA1P1,61.30
ENSG00000252491,RNU1-142P,40.69
ENSG00000119703,ZC2HC1C,42.76
ENSG00000283446,,38.72
ENSG00000182199,SHMT2,57.11
ENSG00000228601,RPL39P,39.74
ENSG00000260668,,49.55
ENSG00000276391,,39.85
ENSG00000022277,RTF2,43.71
ENSG00000147180,ZNF711,34.37
ENSG00000087253,LPCAT2,35.49
ENSG00000288593,,55.12
ENSG00000286224,,47.06
ENSG00000289001,,59.82
ENSG00000229047,,32.85
ENSG00000231201,,36.29
ENSG00000226998,MTATP6P30,33.89
ENSG00000280082,,36.78
ENSG00000224524,CYCSP42,44.96
ENSG00000232413,,48.18
ENSG00000212564,RNU6-1326P,41.12
ENSG00000226298,RAD23BP3,38.83
ENSG00000136940,PDCL,45.24
ENSG00000159216,RUNX1,41.54
ENSG00000276904,DUX4L14,73.16
ENSG00000077147,TM9SF3,37.03
ENSG00000250858,IGBP1P5,45.20
ENSG00000251571,DDX3P3,42.88
ENSG00000286147,,36.04
ENSG00000258978,HIF1AP1,36.00
ENSG00000170348,TMED10,42.19
ENSG00000237360,CHCHD4P2,50.24
ENSG00000138678,GPAT3,40.09
ENSG00000119471,HSDL2,40.76
ENSG00000226280,,33.78
ENSG00000233710,,47.88
ENSG00000234201,BMI1P1,36.24
ENSG00000123570,RAB9B,39.76
ENSG00000292411,,41.05
ENSG00000222419,RNA5SP511,46.09
ENSG00000231787,H2BP9,59.35
ENSG00000276298,,44.14
ENSG00000234345,ELF2P1,44.18
ENSG00000284872,TRMT9B,41.39
ENSG00000158427,TMSB15B,41.72
ENSG00000288673,DLC1,42.91
ENSG00000252013,RNU4ATAC14P,39.33
ENSG00000284980,AGPAT5,38.19
ENSG00000100665,SERPINA4,47.47
ENSG00000168928,CTRB2,65.09
ENSG00000255153,TOLLIP-DT,60.38
ENSG00000120693,SMAD9,41.08
ENSG00000117983,MUC5B,65.56
ENSG00000230312,SLC25A53P1,53.97
ENSG00000227067,DPPA3P1,46.06
ENSG00000282840,MSL3-DT,39.96
ENSG00000223418,LIMK2P1,53.88
ENSG00000276776,TC2N,34.86
ENSG00000274688,,54.38
ENSG00000284881,DEFB1,44.38
ENSG00000169071,ROR2,44.96
ENSG00000286153,RUNX1-AS1,43.64
ENSG00000185808,PIGP,40.98
ENSG00000248640,HNRNPA1P56,46.44
ENSG00000285136,DEFA6,45.40
ENSG00000250735,,40.13
ENSG00000249392,,35.74
ENSG00000280092,,41.59
ENSG00000103089,FA2H,50.89
ENSG00000285318,DEFA4,45.15
ENSG00000174796,THAP6,40.52
ENSG00000264635,,43.86
ENSG00000206687,RNU1-109P,48.98
ENSG00000206422,LRRC30,58.26
ENSG00000005302,MSL3,42.85
ENSG00000134775,FHOD3,43.06
ENSG00000188488,SERPINA5,49.18
ENSG00000284983,DEFA1,43.97
ENSG00000284835,DEFA3,44.14
ENSG00000242259,C22orf39,46.97
ENSG00000281988,GRK1,61.17
ENSG00000233545,CYCSP33,42.81
ENSG00000205822,TPTE2P6,41.17
ENSG00000261278,,32.45
ENSG00000102699,PARP4,42.87
ENSG00000277770,PLA2G10GP,52.10
ENSG00000213318,,49.43
ENSG00000283381,,37.50
ENSG00000282107,TMEM255B,82.89
ENSG00000264174,,45.62
ENSG00000285538,,38.82
ENSG00000261144,,41.09
ENSG00000282664,LINC00552,57.08
ENSG00000261774,,43.85
ENSG00000271009,,35.86
ENSG00000285015,DEFB105B,38.22
ENSG00000260922,,40.38
ENSG00000171724,VAT1L,44.32
ENSG00000285507,SPAG11B,44.74
ENSG00000112699,GMDS,40.77
ENSG00000124103,FAM209A,48.82
ENSG00000165113,GKAP1,38.75
ENSG00000284958,DEFB108C,37.60
ENSG00000284851,DEFB109B,36.66
ENSG00000167077,MEI1,46.77
ENSG00000284926,DEFB109D,36.74
ENSG00000280387,,49.36
ENSG00000285038,DEFB109C,36.56
ENSG00000213714,FAM209B,48.46
ENSG00000292437,,58.90
ENSG00000292438,FAM90A12,58.85
ENSG00000285452,ENPP7P12,45.39
ENSG00000285316,FAM86B1,54.12
ENSG00000228677,TTC3-AS1,39.27
ENSG00000250223,LINC01216,35.32
ENSG00000233754,,57.61
ENSG00000292439,,57.34
ENSG00000284778,DEFB108D,37.72
ENSG00000287079,,45.57
ENSG00000159259,CHAF1B,46.71
ENSG00000285067,,57.37
ENSG00000145354,CISD2,38.96
ENSG00000087589,CASS4,45.22
ENSG00000285368,RPL10P19,43.11
ENSG00000283095,,51.23
ENSG00000276164,DUX4L20,73.13
ENSG00000287327,,35.40
ENSG00000178573,MAF,44.86
ENSG00000175470,PPP2R2D,47.94
ENSG00000278540,ACACA,41.28
ENSG00000251149,MTND5P5,35.37
ENSG00000103047,TANGO6,43.09
ENSG00000164032,H2AZ1,49.21
ENSG00000273259,,49.31
ENSG00000101247,NDUFAF5,39.86
ENSG00000174672,BRSK2,63.85
ENSG00000274338,CATSPERB,38.81
ENSG00000136935,GOLGA1,44.10
ENSG00000288028,,49.18
ENSG00000196136,SERPINA3,50.90
ENSG00000248583,,31.04
ENSG00000169288,MRPL1,37.79
ENSG00000224421,ATP5MFP1,52.77
ENSG00000159261,CLDN14,46.47
ENSG00000259140,,44.70
ENSG00000259873,,44.95
ENSG00000272330,,28.48
ENSG00000239269,RPSAP4,50.68
ENSG00000244615,PSPC1P2,33.35
ENSG00000226057,PHF2P2,45.38
ENSG00000285205,,50.48
ENSG00000240914,RPL15P2,51.38
ENSG00000281161,,61.67
ENSG00000274379,,40.25
ENSG00000206813,Y_RNA,40.20
ENSG00000226619,,36.18
ENSG00000258805,ADIPOR1P2,55.18
ENSG00000207932,MIR33A,47.83
ENSG00000229938,MYO16-AS2,39.00
ENSG00000159958,TNFRSF13C,58.35
ENSG00000276342,TMEM179,54.08
ENSG00000279365,,49.68
ENSG00000112685,EXOC2,40.51
ENSG00000236242,MYO16-AS1,37.58
ENSG00000223741,PSMD4P1,52.90
